tree_id	leaves_num	depth	nodes_num	root	feature_importance	class_current_depth	L	feature_importance	class_current_depth	R	feature_importance	class_current_depth	L_L	feature_importance	class_current_depth	L_R	feature_importance	class_current_depth	R_L	feature_importance	class_current_depth	R_R	feature_importance	class_current_depth	L_L_L	feature_importance	class_current_depth	L_L_R	feature_importance	class_current_depth	L_R_L	feature_importance	class_current_depth	L_R_R	feature_importance	class_current_depth	R_L_L	feature_importance	class_current_depth	R_L_R	feature_importance	class_current_depth	R_R_L	feature_importance	class_current_depth	R_R_R	feature_importance	class_current_depth
1697	8417	29	16833	22_C<=0.5	0.5010191399453144	Plant	22_U<=0.5	0.5226876250987017	Plant	18_G<=0.5	0.30061141304347827	Animal	10_A<=0.5	0.5814954276492738	Plant	2_U<=0.5	0.18028063142069656	Animal	19_G<=0.5	0.27325716950338075	Animal	14_C<=0.5	0.37398373983739835	Animal	1_U<=0.5	0.5438366999269896	Plant	23_U<=0.5	0.6724987135190766	Plant	9_U<=0.5	0.15624492447620594	Animal	9_A<=0.5	0.26136986301369863	Animal	7_C<=0.5	0.2945665445665446	Animal	21_G<=0.5	0.20434353405725567	Animal	13_A<=0.5	0.326625386996904	Animal	9_G<=0.5	0.5732899022801303	Plant
1698	8515	30	17029	8_C<=0.5	0.49944485872897504	Animal	20_G<=0.5	0.5235855867004929	Plant	1_U<=0.5	0.4007755859045692	Animal	1_U<=0.5	0.5604489122918994	Plant	22_U<=0.5	0.39619520264681557	Animal	22_A<=0.5	0.34134217067108535	Animal	7_G<=0.5	0.4623305302900292	Animal	19_C<=0.5	0.43748113264505223	Animal	23_G<=0.5	0.6572555729835068	Plant	11_C<=0.5	0.44418630379466756	Animal	7_G<=0.5	0.16069489685124863	Animal	21_U<=0.5	0.36630909813269763	Animal	1_C<=0.5	0.21578421578421578	Animal	2_G<=0.5	0.3916017928756782	Animal	6_U<=0.5	0.6511335012594458	Plant
1699	8441	30	16881	19_C<=0.5	0.5000414284530615	Plant	8_U<=0.5	0.4309102015882712	Animal	15_A<=0.5	0.6457260556127703	Plant	22_U<=0.5	0.45462917283341553	Animal	23_A<=0.5	0.3623574144486692	Animal	8_C<=0.5	0.6263697168066031	Plant	2_A<=0.5	0.6964219157659337	Plant	13_G<=0.5	0.49873505059797607	Animal	12_C<=0.5	0.1880935835070651	Animal	20_C<=0.5	0.37390685377262556	Animal	17_U<=0.5	0.1967930029154519	Animal	22_U<=0.5	0.6700601983002833	Plant	10_U<=0.5	0.4474256707759246	Animal	9_U<=0.5	0.7727272727272727	Plant	1_G<=0.5	0.25443037974683547	Animal
1700	8421	30	16841	23_G<=0.5	0.5000911425967355	Plant	14_C<=0.5	0.5144711362327943	Plant	20_A<=0.5	0.2275132275132275	Animal	23_C<=0.5	0.4893689907963551	Animal	22_U<=0.5	0.5956849416284912	Plant	22_G<=0.5	0.20438845997561966	Animal	15_A<=0.5	0.3285968028419183	Animal	15_U<=0.5	0.4996320125353149	Animal	2_U<=0.5	0.2298919567827131	Animal	8_C<=0.5	0.6346343063299442	Plant	15_A<=0.5	0.2406576980568012	Animal	5_C<=0.5	0.14623882167280378	Animal	27_U<=0.5	0.4017857142857143	Animal	21_A<=0.5	0.38875878220140514	Animal	6_C<=0.5	0.13970588235294118	Animal
1701	8496	30	16991	19_C<=0.5	0.49962714392244595	Animal	10_A<=0.5	0.4299628034455756	Animal	6_A<=0.5	0.6457574046506853	Plant	16_A<=0.5	0.40073504389845505	Animal	22_G<=0.5	0.5047917755706569	Plant	17_C<=0.5	0.6010245592888354	Plant	22_G<=0.5	0.7414209763170614	Plant	1_C<=0.5	0.3763811502502597	Animal	8_A<=0.5	0.4635721247563353	Animal	21_U<=0.5	0.5593306805428018	Plant	27_U<=0.5	0.18604651162790697	Animal	6_U<=0.5	0.636256993322505	Plant	4_G<=0.5	0.4229014598540146	Animal	14_A<=0.5	0.7716239316239316	Plant	7_A<=0.5	0.24649859943977592	Animal
1702	8228	30	16455	22_A<=0.5	0.49826829066202666	Animal	22_G<=0.5	0.5255590160571418	Plant	1_U<=0.5	0.2806365258774539	Animal	23_U<=0.5	0.5780612801221241	Plant	19_U<=0.5	0.2155549832603657	Animal	19_G<=0.5	0.2321695016413011	Animal	7_G<=0.5	0.32878742958790397	Animal	1_G<=0.5	0.5929965298120691	Plant	2_C<=0.5	0.12931618144888288	Animal	24_G<=0.5	0.24268951387595455	Animal	21_G<=0.5	0.1547768043387568	Animal	20_A<=0.5	0.20518008903278026	Animal	18_C<=0.5	0.3079545454545455	Animal	23_G<=0.5	0.36045197740112994	Animal	9_A<=0.5	0.2116991643454039	Animal
1703	8550	30	17099	9_G<=0.5	0.5005717126522495	Plant	21_U<=0.5	0.4639745000917263	Animal	10_C<=0.5	0.5959251956742546	Plant	7_G<=0.5	0.49702774108322323	Animal	22_A<=0.5	0.3570873786407767	Animal	18_C<=0.5	0.641838792683775	Plant	23_G<=0.5	0.3159457167090755	Animal	1_A<=0.5	0.47335872547815044	Animal	2_U<=0.5	0.5620290181081993	Plant	9_U<=0.5	0.37673746247081064	Animal	3_C<=0.5	0.22188217291507267	Animal	18_G<=0.5	0.524021040327294	Plant	5_G<=0.5	0.8149038461538461	Plant	22_G<=0.5	0.3304506144742831	Animal	14_U<=0.5	0.11801242236024845	Animal
1704	8489	28	16977	19_U<=0.5	0.5043499875714641	Plant	8_U<=0.5	0.5485211968994933	Plant	23_A<=0.5	0.3602655554770817	Animal	6_U<=0.5	0.5722995774607946	Plant	4_A<=0.5	0.4717568433580518	Animal	22_G<=0.5	0.3722775241374149	Animal	3_A<=0.5	0.15914786967418545	Animal	18_C<=0.5	0.6087645753337796	Plant	8_C<=0.5	0.42175683536940084	Animal	20_C<=0.5	0.451326341764343	Animal	12_G<=0.5	0.5305180979418027	Plant	12_C<=0.5	0.407879693958315	Animal	10_G<=0.5	0.16884422110552763	Animal	2_U<=0.5	0.13707165109034267	Animal	17_C<=0.5	0.25	Animal
1705	8628	30	17255	1_U<=0.5	0.49712486535752753	Animal	5_G<=0.5	0.41385177046042604	Animal	19_U<=0.5	0.570241503796838	Plant	8_G<=0.5	0.4360990379450115	Animal	22_A<=0.5	0.35496380558428126	Animal	22_C<=0.5	0.6114030582006401	Plant	17_U<=0.5	0.4175582588304265	Animal	22_C<=0.5	0.3906218144750255	Animal	3_G<=0.5	0.5522388059701493	Plant	3_G<=0.5	0.3837314786815845	Animal	13_U<=0.5	0.18538324420677363	Animal	23_A<=0.5	0.6329584812075084	Plant	17_C<=0.5	0.34911550468262226	Animal	21_C<=0.5	0.46946329426280076	Animal	21_U<=0.5	0.28877551020408165	Animal
1706	8210	30	16419	22_G<=0.5	0.5010025685640899	Plant	23_U<=0.5	0.5431661525572185	Plant	24_G<=0.5	0.2180912226906861	Animal	22_A<=0.5	0.5573398119617603	Plant	24_A<=0.5	0.1634920634920635	Animal	23_G<=0.5	0.20549229738780977	Animal	7_C<=0.5	0.47790055248618785	Animal	22_U<=0.5	0.5942143178748311	Plant	10_C<=0.5	0.2934922680412371	Animal	11_C<=0.5	0.14963707426018985	Animal	1_U<=0.5	0.41414141414141414	Animal	24_A<=0.5	0.18738977072310406	Animal	5_U<=0.5	0.3918305597579425	Animal	8_U<=0.5	0.38671875	Animal	17_G<=0.5	0.6981132075471698	Plant
1707	8513	30	17025	6_A<=0.5	0.49869914657386694	Animal	19_U<=0.5	0.4750908090258668	Animal	10_A<=0.5	0.5705764075067025	Plant	5_G<=0.5	0.5101807634840184	Plant	18_U<=0.5	0.36902231668437835	Animal	19_U<=0.5	0.4779979144942649	Animal	14_C<=0.5	0.7371482176360226	Plant	18_U<=0.5	0.5554358237547893	Plant	14_A<=0.5	0.3852594469538394	Animal	17_A<=0.5	0.40271911298838436	Animal	7_C<=0.5	0.30032292787944026	Animal	9_U<=0.5	0.5268173155458753	Plant	5_A<=0.5	0.3181818181818182	Animal	4_C<=0.5	0.6504381694255112	Plant	18_A<=0.5	0.855935971542908	Plant
1708	8326	30	16651	22_G<=0.5	0.49772143508161404	Animal	20_C<=0.5	0.5392423349616986	Plant	17_C<=0.5	0.21535677352637023	Animal	22_A<=0.5	0.49394048785519057	Animal	23_A<=0.5	0.6663050553265351	Plant	2_U<=0.5	0.19314019314019315	Animal	18_U<=0.5	0.292485549132948	Animal	2_A<=0.5	0.5363895986772884	Plant	10_U<=0.5	0.2379916621352184	Animal	23_G<=0.5	0.6763876521222915	Plant	14_U<=0.5	0.2792022792022792	Animal	24_G<=0.5	0.1717913112477683	Animal	6_U<=0.5	0.30466321243523314	Animal	19_C<=0.5	0.3606418918918919	Animal	6_G<=0.5	0.1446886446886447	Animal
1709	8427	30	16853	2_U<=0.5	0.49526887066036956	Animal	11_G<=0.5	0.4682844892366176	Animal	12_A<=0.5	0.5761308695940128	Plant	10_A<=0.5	0.4484226339509264	Animal	23_U<=0.5	0.5160222656837671	Plant	22_A<=0.5	0.6057676279379897	Plant	4_C<=0.5	0.4614640438568204	Animal	22_A<=0.5	0.4231077039720315	Animal	18_C<=0.5	0.5216173425892096	Plant	6_G<=0.5	0.5425267046823549	Plant	22_A<=0.5	0.12455516014234876	Animal	22_G<=0.5	0.6352090479280615	Plant	13_C<=0.5	0.3435177539223782	Animal	17_G<=0.5	0.41856540084388183	Animal	21_C<=0.5	0.600547195622435	Plant
1710	8537	30	17073	19_C<=0.5	0.5013008534261331	Plant	22_A<=0.5	0.432580139202039	Animal	18_C<=0.5	0.6447981167801033	Plant	16_A<=0.5	0.45889499084706276	Animal	7_C<=0.5	0.2328421052631579	Animal	17_A<=0.5	0.6087157020982246	Plant	9_G<=0.5	0.7166921898928025	Plant	13_G<=0.5	0.42359730182867394	Animal	18_C<=0.5	0.5458825790333429	Plant	24_C<=0.5	0.24918478260869564	Animal	2_C<=0.5	0.1766355140186916	Animal	23_G<=0.5	0.5456200227531286	Plant	4_G<=0.5	0.7401089789149491	Plant	2_A<=0.5	0.5275851673198674	Plant	10_C<=0.5	0.9119203236850296	Plant
1711	8376	30	16751	14_C<=0.5	0.5031568481232911	Plant	15_U<=0.5	0.48099842104124757	Animal	22_U<=0.5	0.5757511337868481	Plant	22_G<=0.5	0.4539707387560961	Animal	22_G<=0.5	0.5499807913945448	Plant	12_C<=0.5	0.6222614557419148	Plant	11_A<=0.5	0.2247122955784373	Animal	20_C<=0.5	0.4909985346451748	Animal	8_A<=0.5	0.221027216856892	Animal	13_C<=0.5	0.5980937251787133	Plant	1_G<=0.5	0.22624703087885986	Animal	3_G<=0.5	0.6475224115850655	Plant	15_A<=0.5	0.5112554112554113	Plant	24_U<=0.5	0.27225130890052357	Animal	6_U<=0.5	0.11683168316831684	Animal
1712	8274	30	16547	22_G<=0.5	0.4992625735355042	Animal	22_A<=0.5	0.5392749819316064	Plant	2_A<=0.5	0.2284022144972319	Animal	22_U<=0.5	0.5771161653642991	Plant	19_U<=0.5	0.2829686575990538	Animal	21_G<=0.5	0.24962235649546827	Animal	23_G<=0.5	0.18292189397005262	Animal	22_C<=0.5	0.6624252888829858	Plant	9_U<=0.5	0.18398824825560045	Animal	5_C<=0.5	0.3102754876332194	Animal	17_G<=0.5	0.20714684533780012	Animal	25_G<=0.5	0.2133631395926478	Animal	14_C<=0.5	0.36456692913385824	Animal	24_G<=0.5	0.13501144164759726	Animal	17_C<=0.5	0.548951048951049	Plant
1713	8419	30	16837	1_A<=0.5	0.501168282376336	Plant	20_C<=0.5	0.5344694035631293	Plant	10_A<=0.5	0.37470186039115916	Animal	22_A<=0.5	0.48903698574808147	Animal	18_C<=0.5	0.6546356352537199	Plant	22_G<=0.5	0.31742669193890066	Animal	9_G<=0.5	0.5170407315045719	Plant	22_G<=0.5	0.5223870798319328	Plant	1_C<=0.5	0.2470223916150548	Animal	1_C<=0.5	0.5798639141967478	Plant	9_G<=0.5	0.8008570139828597	Plant	20_A<=0.5	0.34389199013371413	Animal	23_U<=0.5	0.15639810426540285	Animal	9_A<=0.5	0.3518134715025907	Animal	3_A<=0.5	0.7069684335914235	Plant
1714	8504	30	17007	8_U<=0.5	0.5029082774049217	Plant	20_C<=0.5	0.5278617615253901	Plant	19_U<=0.5	0.4276875997871208	Animal	21_C<=0.5	0.48415020358920224	Animal	10_A<=0.5	0.647063661786478	Plant	19_C<=0.5	0.4664527956003666	Animal	22_U<=0.5	0.32508491023774866	Animal	8_C<=0.5	0.459066076484428	Animal	8_C<=0.5	0.5620203020549641	Plant	1_C<=0.5	0.5714110429447853	Plant	11_G<=0.5	0.8008982035928144	Plant	22_A<=0.5	0.3939443005181347	Animal	13_A<=0.5	0.5610477397549641	Plant	22_A<=0.5	0.3715437788018433	Animal	10_U<=0.5	0.07692307692307693	Animal
1715	8357	30	16713	22_U<=0.5	0.4980197199436573	Animal	8_C<=0.5	0.5478307527211406	Plant	2_U<=0.5	0.17951231466732018	Animal	19_C<=0.5	0.5715339408503652	Plant	20_C<=0.5	0.44972919743968487	Animal	26_U<=0.5	0.15603947986840044	Animal	16_C<=0.5	0.2637795275590551	Animal	22_C<=0.5	0.479937486370575	Animal	12_G<=0.5	0.7451601791250431	Plant	23_G<=0.5	0.3803734259661311	Animal	17_U<=0.5	0.5973505853357979	Plant	8_G<=0.5	0.15674228103339635	Animal	12_C<=0.5	0.02857142857142857	Animal	4_C<=0.5	0.3031837916063676	Animal	1_A<=0.5	0.12626262626262627	Animal
1716	8612	30	17223	18_U<=0.5	0.4986825751926423	Animal	19_U<=0.5	0.52119355570683	Plant	14_C<=0.5	0.4377265745007681	Animal	9_G<=0.5	0.558140216213049	Plant	21_U<=0.5	0.3942839891315286	Animal	15_G<=0.5	0.38614591009579957	Animal	21_G<=0.5	0.5928114229443624	Plant	1_U<=0.5	0.49829763392664744	Animal	15_C<=0.5	0.6851784080512351	Plant	20_C<=0.5	0.43259887778842204	Animal	20_C<=0.5	0.28783269961977187	Animal	19_C<=0.5	0.424962852897474	Animal	13_U<=0.5	0.2881062355658199	Animal	1_A<=0.5	0.6634586466165413	Plant	3_C<=0.5	0.27408412483039346	Animal
1717	8189	30	16377	22_C<=0.5	0.5003231419338802	Plant	20_C<=0.5	0.5221615057680632	Plant	9_C<=0.5	0.3023023023023023	Animal	17_A<=0.5	0.4782421588233805	Animal	2_A<=0.5	0.6390086206896551	Plant	2_C<=0.5	0.3313279857397504	Animal	1_G<=0.5	0.2158034528552457	Animal	22_U<=0.5	0.44472608063807495	Animal	16_G<=0.5	0.5782731490821061	Plant	22_G<=0.5	0.6790073230268511	Plant	5_U<=0.5	0.4468334636434715	Animal	17_C<=0.5	0.2960698689956332	Animal	1_A<=0.5	0.44634377967711303	Animal	14_U<=0.5	0.19524870081662954	Animal	24_G<=0.5	0.389937106918239	Animal
1718	8453	30	16905	20_C<=0.5	0.49919628801060567	Animal	19_C<=0.5	0.45601685796269725	Animal	2_A<=0.5	0.6215924254940586	Plant	2_A<=0.5	0.37988310273090514	Animal	15_C<=0.5	0.6169633507853403	Plant	22_C<=0.5	0.6653306613226453	Plant	1_C<=0.5	0.41621425986246835	Animal	8_G<=0.5	0.4139407744874715	Animal	9_U<=0.5	0.29017160686427457	Animal	8_C<=0.5	0.6661059714045416	Plant	8_A<=0.5	0.37700205338809034	Animal	22_U<=0.5	0.691303624875291	Plant	10_U<=0.5	0.33509513742071884	Animal	18_C<=0.5	0.4763723150357995	Animal	6_C<=0.5	0.2275449101796407	Animal
1719	8572	30	17143	11_G<=0.5	0.4993454304416273	Animal	6_U<=0.5	0.48849950299359673	Animal	17_A<=0.5	0.5268055718131803	Plant	12_G<=0.5	0.5152560679247548	Plant	2_A<=0.5	0.39867042707493955	Animal	21_U<=0.5	0.5074479404164767	Plant	21_C<=0.5	0.5916496945010183	Plant	19_C<=0.5	0.47232659264575505	Animal	22_G<=0.5	0.620696806304438	Plant	23_U<=0.5	0.42983771989635894	Animal	16_A<=0.5	0.31059730250481693	Animal	10_A<=0.5	0.541179906542056	Plant	6_C<=0.5	0.38738738738738737	Animal	13_G<=0.5	0.5105094406840043	Plant	18_U<=0.5	0.7948260481712757	Plant
1720	8390	30	16779	2_A<=0.5	0.5001077139779601	Plant	23_A<=0.5	0.5416829490686466	Plant	8_G<=0.5	0.3660295456136666	Animal	22_G<=0.5	0.5533435888154918	Plant	24_U<=0.5	0.26426264800861143	Animal	11_U<=0.5	0.27438115120787354	Animal	18_C<=0.5	0.584280303030303	Plant	22_C<=0.5	0.5902335456475584	Plant	8_U<=0.5	0.23879310344827587	Animal	19_U<=0.5	0.24430157802454705	Animal	3_C<=0.5	0.4965986394557823	Animal	10_A<=0.5	0.28815679733110927	Animal	22_G<=0.5	0.23979057591623038	Animal	6_C<=0.5	0.3673469387755102	Animal	14_C<=0.5	0.8699945145364784	Plant
1721	8429	30	16857	2_A<=0.5	0.5000745712155108	Plant	19_C<=0.5	0.5433654558932542	Plant	22_G<=0.5	0.3629394295186132	Animal	20_C<=0.5	0.46504649475697424	Animal	2_C<=0.5	0.6962033462033462	Plant	9_G<=0.5	0.3986508994003997	Animal	25_G<=0.5	0.18939700526102793	Animal	1_U<=0.5	0.41575492341356673	Animal	14_G<=0.5	0.5939213349225269	Plant	7_U<=0.5	0.7283622977484805	Plant	9_G<=0.5	0.5988598082404768	Plant	6_A<=0.5	0.31258924321751547	Animal	18_C<=0.5	0.5993340732519423	Plant	3_C<=0.5	0.18099547511312217	Animal	23_U<=0.5	0.7	Plant
1722	8327	30	16653	19_U<=0.5	0.49752257850691856	Animal	9_G<=0.5	0.5404253468446919	Plant	12_G<=0.5	0.36012257120969426	Animal	2_A<=0.5	0.49517004507957924	Animal	15_C<=0.5	0.6507438140091202	Plant	22_G<=0.5	0.3437762237762238	Animal	20_C<=0.5	0.40836543753439736	Animal	21_U<=0.5	0.5509605227121562	Plant	6_A<=0.5	0.2929078014184397	Animal	1_U<=0.5	0.6863628487263905	Plant	10_G<=0.5	0.42670299727520433	Animal	18_U<=0.5	0.38947970268724985	Animal	14_A<=0.5	0.14191919191919192	Animal	22_U<=0.5	0.3403662420382166	Animal	21_U<=0.5	0.5606060606060606	Plant
1723	8409	30	16817	8_C<=0.5	0.4962962962962963	Animal	22_C<=0.5	0.5215929020942949	Plant	12_C<=0.5	0.3930976430976431	Animal	13_U<=0.5	0.5429674196844136	Plant	9_G<=0.5	0.3085972850678733	Animal	23_U<=0.5	0.3506684794924088	Animal	20_C<=0.5	0.5157170923379175	Plant	22_G<=0.5	0.5705748958077961	Plant	21_U<=0.5	0.4640322439323578	Animal	23_A<=0.5	0.28782172002510986	Animal	19_G<=0.5	0.36223662884927066	Animal	15_C<=0.5	0.3668164703024414	Animal	7_C<=0.5	0.12647554806070826	Animal	21_A<=0.5	0.38140517696777604	Animal	11_C<=0.5	0.7347114556416882	Plant
1724	8546	30	17091	22_A<=0.5	0.5029248487861463	Plant	19_C<=0.5	0.5305499171306728	Plant	7_G<=0.5	0.27971712308155283	Animal	23_U<=0.5	0.4570891395708914	Animal	8_C<=0.5	0.6821059836860419	Plant	11_U<=0.5	0.2955441640378549	Animal	5_G<=0.5	0.22871664548919948	Animal	2_A<=0.5	0.47701520577702106	Animal	24_G<=0.5	0.13415794481446242	Animal	4_U<=0.5	0.726614238410596	Plant	9_C<=0.5	0.4695222405271829	Animal	4_G<=0.5	0.3324901630129286	Animal	9_C<=0.5	0.20871862615587847	Animal	3_G<=0.5	0.2849109653233365	Animal	9_C<=0.5	0.11045364891518737	Animal
1725	8330	30	16659	19_C<=0.5	0.4974231502195708	Animal	13_G<=0.5	0.42622183922196233	Animal	5_G<=0.5	0.6439939178915357	Plant	7_A<=0.5	0.38427947598253276	Animal	21_U<=0.5	0.5186558333990692	Plant	12_G<=0.5	0.6777923784494087	Plant	4_U<=0.5	0.5299334811529933	Plant	23_G<=0.5	0.4010605911813807	Animal	6_G<=0.5	0.33914421553090335	Animal	16_A<=0.5	0.5596671561429271	Plant	12_U<=0.5	0.34849715678310317	Animal	22_C<=0.5	0.6283783783783784	Plant	22_A<=0.5	0.7831275720164609	Plant	8_C<=0.5	0.6091954022988506	Plant	6_A<=0.5	0.2621359223300971	Animal
1726	8520	30	17039	21_U<=0.5	0.4919380230342199	Animal	4_U<=0.5	0.5236152350842714	Plant	23_A<=0.5	0.38235294117647056	Animal	22_U<=0.5	0.5423969175608059	Plant	17_A<=0.5	0.44925847457627116	Animal	22_G<=0.5	0.39900347991142043	Animal	16_A<=0.5	0.14527027027027026	Animal	19_C<=0.5	0.5920662571437303	Plant	20_A<=0.5	0.1930352536543422	Animal	5_U<=0.5	0.4157208911307272	Animal	22_A<=0.5	0.5531914893617021	Plant	6_U<=0.5	0.4502935232412665	Animal	23_U<=0.5	0.16245006657789615	Animal	24_A<=0.5	0.17339312406576982	Animal	5_A<=0.5	0.0593607305936073	Animal
1727	8395	30	16789	1_U<=0.5	0.4979534344187588	Animal	19_U<=0.5	0.415041782729805	Animal	19_G<=0.5	0.5714732366183092	Plant	22_A<=0.5	0.4604145913381718	Animal	13_C<=0.5	0.28365384615384615	Animal	9_U<=0.5	0.6145741878841089	Plant	23_A<=0.5	0.41553566272018483	Animal	23_U<=0.5	0.48607324244854316	Animal	19_G<=0.5	0.25841750841750843	Animal	16_C<=0.5	0.3017394391196308	Animal	1_C<=0.5	0.22174969623329283	Animal	10_A<=0.5	0.6851397482398123	Plant	2_A<=0.5	0.40491283676703643	Animal	9_C<=0.5	0.4261483038126689	Animal	5_A<=0.5	0.14772727272727273	Animal
1728	8524	29	17047	2_G<=0.5	0.4988317176236639	Animal	19_U<=0.5	0.47913672511258026	Animal	4_G<=0.5	0.5430445770823251	Plant	6_A<=0.5	0.5181800815078961	Plant	22_G<=0.5	0.36054158607350095	Animal	7_G<=0.5	0.5972783329789496	Plant	17_A<=0.5	0.37254901960784315	Animal	8_U<=0.5	0.477117903930131	Animal	22_U<=0.5	0.6287023977433004	Plant	1_U<=0.5	0.40269320843091333	Animal	10_G<=0.5	0.16055555555555556	Animal	10_G<=0.5	0.623915323734147	Plant	5_U<=0.5	0.5201546107123136	Plant	23_G<=0.5	0.42954898911353034	Animal	19_A<=0.5	0.22859387274155538	Animal
1729	8384	30	16767	3_G<=0.5	0.5014997100008286	Plant	22_U<=0.5	0.47026312627658295	Animal	22_C<=0.5	0.5709022957821677	Plant	22_A<=0.5	0.5203595682926142	Plant	7_G<=0.5	0.1801566579634465	Animal	18_C<=0.5	0.5908538350217076	Plant	18_C<=0.5	0.334020618556701	Animal	1_A<=0.5	0.5591821976793873	Plant	21_A<=0.5	0.2871248025276461	Animal	7_A<=0.5	0.15520504731861198	Animal	18_G<=0.5	0.26656955571740715	Animal	2_A<=0.5	0.4904849600982198	Animal	19_U<=0.5	0.7857629427792916	Plant	20_U<=0.5	0.27297297297297296	Animal	15_U<=0.5	0.5304347826086957	Plant
1730	8382	29	16763	19_U<=0.5	0.5026597066865524	Plant	1_U<=0.5	0.5448819581695372	Plant	22_G<=0.5	0.3667319256048105	Animal	22_A<=0.5	0.4622455363588238	Animal	19_C<=0.5	0.6128483217226093	Plant	21_U<=0.5	0.4059961477263211	Animal	8_U<=0.5	0.1681490893689115	Animal	4_A<=0.5	0.4870327993897788	Animal	20_G<=0.5	0.27463917525773196	Animal	22_A<=0.5	0.5139713334298538	Plant	2_A<=0.5	0.7321397379912664	Plant	23_U<=0.5	0.4316546762589928	Animal	8_C<=0.5	0.32092518973617634	Animal	4_U<=0.5	0.2	Animal	18_G<=0.5	0.1095066185318893	Animal
1731	8395	30	16789	1_U<=0.5	0.5021459938685889	Plant	22_U<=0.5	0.418018018018018	Animal	23_G<=0.5	0.5764669163545568	Plant	4_G<=0.5	0.45928190720158657	Animal	7_G<=0.5	0.17454900048756705	Animal	9_G<=0.5	0.594117069659392	Plant	19_A<=0.5	0.21123899796885579	Animal	18_U<=0.5	0.4766360538323803	Animal	8_A<=0.5	0.4156748911465893	Animal	20_U<=0.5	0.15322839704465147	Animal	16_G<=0.5	0.2416582406471183	Animal	23_U<=0.5	0.5483827126936668	Plant	8_G<=0.5	0.713040405230298	Plant	22_G<=0.5	0.15008726003490402	Animal	3_C<=0.5	0.4229607250755287	Animal
1732	8508	30	17015	23_U<=0.5	0.4991134311044826	Animal	8_U<=0.5	0.517172705356207	Plant	26_U<=0.5	0.16596841766032872	Animal	18_C<=0.5	0.5404739776951673	Plant	22_G<=0.5	0.4465568229826785	Animal	1_U<=0.5	0.16052631578947368	Animal	9_A<=0.5	0.42857142857142855	Animal	8_G<=0.5	0.49340662936422236	Animal	4_U<=0.5	0.6557416459652216	Plant	10_A<=0.5	0.48948060486522027	Animal	27_A<=0.5	0.18977384464110128	Animal	8_G<=0.5	0.20820385332504662	Animal	9_G<=0.5	0.1069182389937107	Animal	10_C<=0.5	0.06060606060606061	Animal	14_U<=0.5	0.8333333333333334	Plant
1733	8423	30	16845	8_G<=0.5	0.4978042919877372	Animal	23_A<=0.5	0.44296349663784823	Animal	19_U<=0.5	0.619887730553328	Plant	22_C<=0.5	0.4533766921273539	Animal	24_C<=0.5	0.23338406900050734	Animal	15_U<=0.5	0.6677004289013527	Plant	18_U<=0.5	0.41577464788732393	Animal	19_C<=0.5	0.47196889162423766	Animal	2_C<=0.5	0.28396635228141726	Animal	19_U<=0.5	0.21306032097399003	Animal	19_A<=0.5	0.4573170731707317	Animal	14_C<=0.5	0.5809298321136461	Plant	7_G<=0.5	0.8052191710728296	Plant	22_G<=0.5	0.44759418127564343	Animal	7_A<=0.5	0.3176064441887227	Animal
1734	8398	30	16795	22_C<=0.5	0.49530201342281877	Animal	19_C<=0.5	0.5179802052785923	Plant	9_A<=0.5	0.2814174589455488	Animal	19_U<=0.5	0.4490550645819171	Animal	22_U<=0.5	0.6605004217036828	Plant	16_G<=0.5	0.2596975673898751	Animal	15_C<=0.5	0.3625204582651391	Animal	21_C<=0.5	0.48858296925232875	Animal	22_G<=0.5	0.37241269080156636	Animal	10_A<=0.5	0.7228423805575046	Plant	20_C<=0.5	0.19686907020872865	Animal	27_A<=0.5	0.2808179723502304	Animal	20_U<=0.5	0.1924839596700275	Animal	1_U<=0.5	0.3127906976744186	Animal	7_U<=0.5	0.48066298342541436	Animal
1735	8453	30	16905	23_U<=0.5	0.49995857154693846	Animal	20_C<=0.5	0.5182194725528234	Plant	1_G<=0.5	0.1657069737683941	Animal	2_A<=0.5	0.4752385711905952	Animal	18_C<=0.5	0.6370575075667851	Plant	11_C<=0.5	0.14793328498912256	Animal	18_A<=0.5	0.29891304347826086	Animal	9_U<=0.5	0.5164828075608026	Plant	8_G<=0.5	0.35919774934204557	Animal	1_A<=0.5	0.5699760765550239	Plant	24_U<=0.5	0.7673248161053039	Plant	25_U<=0.5	0.12380518889394629	Animal	14_U<=0.5	0.24242424242424243	Animal	8_G<=0.5	0.4008097165991903	Animal	15_G<=0.5	0.09090909090909091	Animal
1736	8545	29	17089	20_G<=0.5	0.49757229265059244	Animal	2_A<=0.5	0.5289552110803799	Plant	19_C<=0.5	0.3907618213660245	Animal	1_U<=0.5	0.5745223279146906	Plant	21_G<=0.5	0.3653808305451683	Animal	21_U<=0.5	0.3324054951961929	Animal	7_A<=0.5	0.6439423451499805	Plant	18_U<=0.5	0.43768674058827434	Animal	9_U<=0.5	0.6707442338220189	Plant	22_G<=0.5	0.39412737799834574	Animal	4_U<=0.5	0.2936726272352132	Animal	9_A<=0.5	0.3681159420289855	Animal	3_A<=0.5	0.24391005621486572	Animal	4_U<=0.5	0.5626204238921002	Plant	2_C<=0.5	0.7693069306930693	Plant
